Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Oct 29, 2025 10:00 PM;Oct 29, 2025 11:00 PM;50,484.37;24,059.52;2,632.45;21,427.07;0.00;26,424.85
Oct 29, 2025 11:00 PM;Oct 30, 2025 12:00 AM;46,347.47;23,386.88;2,389.83;20,997.05;0.00;22,960.59
Oct 30, 2025 12:00 AM;Oct 30, 2025 1:00 AM;46,061.81;27,254.97;3,276.74;23,978.23;0.00;18,806.84
Oct 30, 2025 1:00 AM;Oct 30, 2025 2:00 AM;45,720.13;27,573.94;3,009.31;24,564.63;0.00;18,146.20
Oct 30, 2025 2:00 AM;Oct 30, 2025 3:00 AM;46,156.39;28,775.42;3,154.47;25,620.96;0.00;17,380.97
Oct 30, 2025 3:00 AM;Oct 30, 2025 4:00 AM;48,182.09;31,181.91;3,883.03;27,298.88;0.00;17,000.18
Oct 30, 2025 4:00 AM;Oct 30, 2025 5:00 AM;51,081.57;34,148.77;4,871.38;29,277.40;0.00;16,932.79
Oct 30, 2025 5:00 AM;Oct 30, 2025 6:00 AM;54,846.46;37,101.24;5,637.40;31,463.83;0.00;17,745.22
Oct 30, 2025 6:00 AM;Oct 30, 2025 7:00 AM;60,716.70;40,244.87;5,927.58;34,317.12;0.17;20,471.83
Oct 30, 2025 7:00 AM;Oct 30, 2025 8:00 AM;66,719.78;42,628.29;5,872.80;35,902.98;852.51;24,091.49
Oct 30, 2025 8:00 AM;Oct 30, 2025 9:00 AM;71,985.82;47,944.62;5,672.03;36,982.07;5,290.52;24,041.20
Oct 30, 2025 9:00 AM;Oct 30, 2025 10:00 AM;76,074.94;55,136.57;5,580.48;37,310.88;12,245.21;20,938.37
Oct 30, 2025 10:00 AM;Oct 30, 2025 11:00 AM;80,094.51;61,437.37;5,595.11;36,467.82;19,374.45;18,657.14
Oct 30, 2025 11:00 AM;Oct 30, 2025 12:00 PM;83,171.01;65,662.56;5,602.73;35,677.36;24,382.47;17,508.45
Oct 30, 2025 12:00 PM;Oct 30, 2025 1:00 PM;82,451.16;66,580.47;5,542.60;34,825.82;26,212.05;15,870.70
Oct 30, 2025 1:00 PM;Oct 30, 2025 2:00 PM;79,789.97;64,117.35;5,512.29;34,029.31;24,575.74;15,672.62
Oct 30, 2025 2:00 PM;Oct 30, 2025 3:00 PM;74,883.84;57,079.33;5,505.36;32,323.80;19,250.16;17,804.51
Oct 30, 2025 3:00 PM;Oct 30, 2025 4:00 PM;66,766.86;44,820.19;5,417.23;28,830.91;10,572.05;21,946.67
Oct 30, 2025 4:00 PM;Oct 30, 2025 5:00 PM;59,922.89;32,631.35;5,236.39;25,042.05;2,352.91;27,291.54
Oct 30, 2025 5:00 PM;Oct 30, 2025 6:00 PM;58,461.11;27,495.14;4,892.16;22,584.88;18.10;30,965.97
Oct 30, 2025 6:00 PM;Oct 30, 2025 7:00 PM;57,266.10;25,388.81;4,378.42;21,010.39;0.00;31,877.29
Oct 30, 2025 7:00 PM;Oct 30, 2025 8:00 PM;54,410.94;23,403.64;3,830.69;19,572.95;0.00;31,007.30
Oct 30, 2025 8:00 PM;Oct 30, 2025 9:00 PM;50,108.06;21,587.82;3,342.98;18,244.85;0.00;28,520.24
Oct 30, 2025 9:00 PM;Oct 30, 2025 10:00 PM;46,885.70;19,726.44;3,052.64;16,673.80;0.00;27,159.26
Oct 30, 2025 10:00 PM;Oct 30, 2025 11:00 PM;43,290.70;18,218.21;3,026.46;15,191.75;0.00;25,072.49
Oct 30, 2025 11:00 PM;Oct 31, 2025 12:00 AM;41,068.88;17,582.59;3,103.62;14,478.98;0.00;23,486.29
Oct 31, 2025 12:00 AM;Oct 31, 2025 1:00 AM;38,039.21;14,781.30;2,824.24;11,957.06;0.00;23,257.91
Oct 31, 2025 1:00 AM;Oct 31, 2025 2:00 AM;36,428.49;14,368.95;2,936.54;11,432.41;0.00;22,059.54
Oct 31, 2025 2:00 AM;Oct 31, 2025 3:00 AM;36,700.52;14,652.43;3,268.40;11,384.04;0.00;22,048.09
Oct 31, 2025 3:00 AM;Oct 31, 2025 4:00 AM;37,478.08;15,055.18;3,681.71;11,373.47;0.00;22,422.90
Oct 31, 2025 4:00 AM;Oct 31, 2025 5:00 AM;39,138.45;15,468.94;4,026.13;11,442.81;0.00;23,669.51
Oct 31, 2025 5:00 AM;Oct 31, 2025 6:00 AM;41,355.88;16,013.77;4,327.47;11,686.30;0.00;25,342.12
Oct 31, 2025 6:00 AM;Oct 31, 2025 7:00 AM;45,213.70;16,793.63;4,609.38;12,183.85;0.40;28,420.06
Oct 31, 2025 7:00 AM;Oct 31, 2025 8:00 AM;48,168.93;19,416.31;4,793.42;12,608.80;2,014.09;28,752.62
Oct 31, 2025 8:00 AM;Oct 31, 2025 9:00 AM;53,162.20;26,979.03;4,869.23;12,781.09;9,328.72;26,183.17
Oct 31, 2025 9:00 AM;Oct 31, 2025 10:00 AM;57,300.44;34,839.04;4,829.17;12,160.17;17,849.70;22,461.40
Oct 31, 2025 10:00 AM;Oct 31, 2025 11:00 AM;58,678.09;39,324.84;4,654.74;10,137.76;24,532.34;19,353.25
Oct 31, 2025 11:00 AM;Oct 31, 2025 12:00 PM;58,994.06;40,439.53;4,344.06;7,905.34;28,190.13;18,554.52
Oct 31, 2025 12:00 PM;Oct 31, 2025 1:00 PM;58,080.30;39,126.73;4,005.38;6,995.14;28,126.20;18,953.57
Oct 31, 2025 1:00 PM;Oct 31, 2025 2:00 PM;54,626.65;34,909.83;3,771.04;7,025.13;24,113.66;19,716.83
Oct 31, 2025 2:00 PM;Oct 31, 2025 3:00 PM;50,341.83;28,229.45;3,673.83;7,748.65;16,806.97;22,112.38
Oct 31, 2025 3:00 PM;Oct 31, 2025 4:00 PM;48,095.65;22,033.71;3,871.52;9,731.89;8,430.30;26,061.94
Oct 31, 2025 4:00 PM;Oct 31, 2025 5:00 PM;47,668.34;19,180.21;4,204.81;13,247.16;1,728.24;28,488.13
Oct 31, 2025 5:00 PM;Oct 31, 2025 6:00 PM;51,233.77;21,485.75;4,545.05;16,897.78;42.92;29,748.02
Oct 31, 2025 6:00 PM;Oct 31, 2025 7:00 PM;52,502.51;24,329.69;4,883.09;19,444.85;1.75;28,172.82
Oct 31, 2025 7:00 PM;Oct 31, 2025 8:00 PM;53,480.78;25,881.63;5,236.00;20,645.63;0.00;27,599.15
Oct 31, 2025 8:00 PM;Oct 31, 2025 9:00 PM;51,821.28;26,454.66;5,454.43;21,000.22;0.00;25,366.63
Oct 31, 2025 9:00 PM;Oct 31, 2025 10:00 PM;48,573.34;26,287.95;5,531.96;20,755.99;0.00;22,285.39
Oct 31, 2025 10:00 PM;Oct 31, 2025 11:00 PM;45,493.10;25,519.48;5,517.70;20,001.78;0.00;19,973.62
Oct 31, 2025 11:00 PM;Nov 1, 2025 12:00 AM;42,967.39;24,978.15;5,536.39;19,441.77;0.00;17,989.24
Nov 1, 2025 12:00 AM;Nov 1, 2025 1:00 AM;42,818.97;24,001.96;5,519.27;18,482.69;0.00;18,817.02
Nov 1, 2025 1:00 AM;Nov 1, 2025 2:00 AM;41,780.13;23,605.74;5,477.36;18,128.38;0.00;18,174.38
Nov 1, 2025 2:00 AM;Nov 1, 2025 3:00 AM;41,415.35;23,393.82;5,421.21;17,972.61;0.00;18,021.53
Nov 1, 2025 3:00 AM;Nov 1, 2025 4:00 AM;41,390.34;23,580.43;5,373.79;18,206.64;0.00;17,809.91
Nov 1, 2025 4:00 AM;Nov 1, 2025 5:00 AM;42,136.34;24,186.06;5,352.51;18,833.55;0.00;17,950.28
Nov 1, 2025 5:00 AM;Nov 1, 2025 6:00 AM;42,669.32;25,311.13;5,419.96;19,891.17;0.00;17,358.19
Nov 1, 2025 6:00 AM;Nov 1, 2025 7:00 AM;44,185.50;26,841.63;5,606.28;21,235.25;0.10;17,343.88
Nov 1, 2025 7:00 AM;Nov 1, 2025 8:00 AM;46,501.90;29,032.40;5,591.56;21,817.13;1,623.72;17,469.50
Nov 1, 2025 8:00 AM;Nov 1, 2025 9:00 AM;52,622.86;35,269.48;5,545.53;22,260.87;7,463.09;17,353.37
Nov 1, 2025 9:00 AM;Nov 1, 2025 10:00 AM;57,686.85;40,792.78;5,475.20;21,969.48;13,348.11;16,894.07
Nov 1, 2025 10:00 AM;Nov 1, 2025 11:00 AM;60,285.63;43,397.33;5,439.24;20,803.94;17,154.14;16,888.31
Nov 1, 2025 11:00 AM;Nov 1, 2025 12:00 PM;60,078.93;43,247.44;5,481.03;19,546.91;18,219.49;16,831.49
Nov 1, 2025 12:00 PM;Nov 1, 2025 1:00 PM;58,589.06;41,223.42;5,550.33;19,341.88;16,331.20;17,365.64
Nov 1, 2025 1:00 PM;Nov 1, 2025 2:00 PM;55,753.65;38,343.63;5,686.30;20,373.33;12,284.00;17,410.02
Nov 1, 2025 2:00 PM;Nov 1, 2025 3:00 PM;53,432.85;35,420.50;5,850.50;21,837.51;7,732.49;18,012.35
Nov 1, 2025 3:00 PM;Nov 1, 2025 4:00 PM;51,656.81;32,665.77;6,063.99;23,056.06;3,545.73;18,991.04
Nov 1, 2025 4:00 PM;Nov 1, 2025 5:00 PM;50,995.18;30,610.41;6,253.81;23,723.48;633.11;20,384.78
Nov 1, 2025 5:00 PM;Nov 1, 2025 6:00 PM;52,512.77;30,267.34;6,391.97;23,865.45;9.92;22,245.42
Nov 1, 2025 6:00 PM;Nov 1, 2025 7:00 PM;53,407.11;30,085.17;6,398.84;23,686.32;0.00;23,321.95
Nov 1, 2025 7:00 PM;Nov 1, 2025 8:00 PM;53,047.95;29,797.75;6,360.44;23,437.31;0.00;23,250.21
Nov 1, 2025 8:00 PM;Nov 1, 2025 9:00 PM;51,202.37;29,393.91;6,284.65;23,109.25;0.00;21,808.46
Nov 1, 2025 9:00 PM;Nov 1, 2025 10:00 PM;48,467.06;28,100.83;6,021.15;22,079.68;0.00;20,366.24
Nov 1, 2025 10:00 PM;Nov 1, 2025 11:00 PM;45,331.27;25,866.63;5,620.57;20,246.06;0.00;19,464.64
Nov 1, 2025 11:00 PM;Nov 2, 2025 12:00 AM;42,935.91;23,961.78;5,242.40;18,719.39;0.00;18,974.13
Nov 2, 2025 12:00 AM;Nov 2, 2025 1:00 AM;42,190.85;23,340.95;5,096.44;18,244.51;0.00;18,849.90
Nov 2, 2025 1:00 AM;Nov 2, 2025 2:00 AM;40,263.33;21,994.38;4,976.33;17,018.06;0.00;18,268.95
Nov 2, 2025 2:00 AM;Nov 2, 2025 3:00 AM;39,166.29;21,457.51;5,058.13;16,399.38;0.00;17,708.78
Nov 2, 2025 3:00 AM;Nov 2, 2025 4:00 AM;38,767.64;21,275.33;5,230.97;16,044.36;0.00;17,492.31
Nov 2, 2025 4:00 AM;Nov 2, 2025 5:00 AM;38,675.43;20,889.44;5,163.46;15,725.98;0.00;17,786.00
Nov 2, 2025 5:00 AM;Nov 2, 2025 6:00 AM;38,626.57;20,549.99;4,979.79;15,570.20;0.00;18,076.58
Nov 2, 2025 6:00 AM;Nov 2, 2025 7:00 AM;39,210.07;20,637.71;4,889.48;15,748.22;0.00;18,572.36
Nov 2, 2025 7:00 AM;Nov 2, 2025 8:00 AM;40,486.50;20,624.72;4,732.38;15,425.33;467.01;19,861.78
Nov 2, 2025 8:00 AM;Nov 2, 2025 9:00 AM;42,010.60;21,894.82;4,409.54;14,721.08;2,764.21;20,115.78
Nov 2, 2025 9:00 AM;Nov 2, 2025 10:00 AM;43,333.82;23,353.55;4,050.34;13,507.03;5,796.18;19,980.27
Nov 2, 2025 10:00 AM;Nov 2, 2025 11:00 AM;44,527.57;24,287.41;3,791.82;12,296.42;8,199.17;20,240.15
Nov 2, 2025 11:00 AM;Nov 2, 2025 12:00 PM;45,177.65;24,422.66;3,634.11;11,361.45;9,427.11;20,754.99
Nov 2, 2025 12:00 PM;Nov 2, 2025 1:00 PM;44,724.30;23,263.65;3,471.55;10,379.52;9,412.58;21,460.65
Nov 2, 2025 1:00 PM;Nov 2, 2025 2:00 PM;42,410.05;21,102.54;3,223.83;9,469.41;8,409.30;21,307.51
Nov 2, 2025 2:00 PM;Nov 2, 2025 3:00 PM;40,427.82;17,728.05;3,010.34;8,396.77;6,320.93;22,699.78
Nov 2, 2025 3:00 PM;Nov 2, 2025 4:00 PM;38,698.85;13,915.01;2,931.50;7,643.42;3,340.09;24,783.84
Nov 2, 2025 4:00 PM;Nov 2, 2025 5:00 PM;39,382.28;11,538.51;3,013.82;7,784.47;740.22;27,843.77
Nov 2, 2025 5:00 PM;Nov 2, 2025 6:00 PM;41,832.69;12,009.51;3,171.53;8,821.61;16.37;29,823.18
Nov 2, 2025 6:00 PM;Nov 2, 2025 7:00 PM;43,774.92;13,415.21;3,222.62;10,192.60;0.00;30,359.71
Nov 2, 2025 7:00 PM;Nov 2, 2025 8:00 PM;44,897.54;14,913.33;3,255.45;11,657.88;0.00;29,984.21
Nov 2, 2025 8:00 PM;Nov 2, 2025 9:00 PM;44,526.54;16,301.07;3,195.08;13,105.99;0.00;28,225.47
Nov 2, 2025 9:00 PM;Nov 2, 2025 10:00 PM;44,141.00;17,169.95;3,036.93;14,133.02;0.00;26,971.05
Nov 2, 2025 10:00 PM;Nov 2, 2025 11:00 PM;42,398.31;17,630.04;2,880.13;14,749.90;0.00;24,768.28
Nov 2, 2025 11:00 PM;Nov 3, 2025 12:00 AM;41,038.89;18,250.88;2,949.30;15,301.58;0.00;22,788.01
Nov 3, 2025 12:00 AM;Nov 3, 2025 1:00 AM;40,947.84;19,963.85;3,340.19;16,623.66;0.00;20,983.99
Nov 3, 2025 1:00 AM;Nov 3, 2025 2:00 AM;40,485.37;20,500.48;3,487.06;17,013.42;0.00;19,984.90
Nov 3, 2025 2:00 AM;Nov 3, 2025 3:00 AM;39,812.61;20,984.08;3,703.24;17,280.84;0.00;18,828.54
Nov 3, 2025 3:00 AM;Nov 3, 2025 4:00 AM;40,074.20;21,478.43;4,057.13;17,421.30;0.00;18,595.77
Nov 3, 2025 4:00 AM;Nov 3, 2025 5:00 AM;40,678.73;21,829.20;4,360.07;17,469.14;0.00;18,849.53
Nov 3, 2025 5:00 AM;Nov 3, 2025 6:00 AM;43,937.96;22,234.51;4,722.44;17,512.07;0.00;21,703.44
Nov 3, 2025 6:00 AM;Nov 3, 2025 7:00 AM;49,185.94;23,253.41;5,164.91;18,088.50;0.00;25,932.52
Nov 3, 2025 7:00 AM;Nov 3, 2025 8:00 AM;54,646.64;25,215.86;5,573.73;18,518.64;1,123.50;29,430.78
Nov 3, 2025 8:00 AM;Nov 3, 2025 9:00 AM;59,854.34;31,271.30;5,892.78;18,893.31;6,485.22;28,583.03
Nov 3, 2025 9:00 AM;Nov 3, 2025 10:00 AM;63,298.43;38,162.47;6,059.96;19,095.52;13,006.98;25,135.97
Nov 3, 2025 10:00 AM;Nov 3, 2025 11:00 AM;66,130.67;43,347.86;6,121.71;19,420.56;17,805.58;22,782.81
Nov 3, 2025 11:00 AM;Nov 3, 2025 12:00 PM;67,612.00;45,929.54;6,146.82;19,994.74;19,787.98;21,682.45
Nov 3, 2025 12:00 PM;Nov 3, 2025 1:00 PM;67,634.74;46,055.31;6,159.86;20,699.66;19,195.80;21,579.43
Nov 3, 2025 1:00 PM;Nov 3, 2025 2:00 PM;66,326.31;43,973.88;6,135.17;21,387.13;16,451.59;22,352.43
Nov 3, 2025 2:00 PM;Nov 3, 2025 3:00 PM;62,939.27;39,453.77;6,020.75;21,581.06;11,851.97;23,485.49
Nov 3, 2025 3:00 PM;Nov 3, 2025 4:00 PM;59,740.13;33,649.94;5,873.42;21,735.58;6,040.94;26,090.20
Nov 3, 2025 4:00 PM;Nov 3, 2025 5:00 PM;58,482.13;29,852.28;5,866.53;22,890.39;1,095.36;28,629.85
Nov 3, 2025 5:00 PM;Nov 3, 2025 6:00 PM;60,492.45;30,750.17;5,887.81;24,856.53;5.82;29,742.28
Nov 3, 2025 6:00 PM;Nov 3, 2025 7:00 PM;62,497.58;32,753.74;5,921.74;26,832.01;0.00;29,743.84
Nov 3, 2025 7:00 PM;Nov 3, 2025 8:00 PM;63,682.06;34,106.97;5,971.21;28,135.76;0.00;29,575.09
Nov 3, 2025 8:00 PM;Nov 3, 2025 9:00 PM;61,932.07;34,829.78;5,976.71;28,853.08;0.00;27,102.28
Nov 3, 2025 9:00 PM;Nov 3, 2025 10:00 PM;59,035.88;34,535.32;5,967.76;28,567.56;0.00;24,500.55
Nov 3, 2025 10:00 PM;Nov 3, 2025 11:00 PM;55,874.29;33,379.97;5,978.12;27,401.86;0.00;22,494.32
Nov 3, 2025 11:00 PM;Nov 4, 2025 12:00 AM;53,398.25;32,419.63;6,020.38;26,399.25;0.00;20,978.62
Nov 4, 2025 12:00 AM;Nov 4, 2025 1:00 AM;50,474.47;32,609.83;6,046.98;26,562.85;0.00;17,864.64
Nov 4, 2025 1:00 AM;Nov 4, 2025 2:00 AM;48,980.24;31,281.73;6,086.22;25,195.51;0.00;17,698.50
Nov 4, 2025 2:00 AM;Nov 4, 2025 3:00 AM;47,733.69;30,340.77;6,117.06;24,223.72;0.00;17,392.92
Nov 4, 2025 3:00 AM;Nov 4, 2025 4:00 AM;47,089.85;29,686.33;6,138.06;23,548.27;0.00;17,403.52
Nov 4, 2025 4:00 AM;Nov 4, 2025 5:00 AM;47,369.43;29,095.15;6,173.73;22,921.42;0.00;18,274.28
Nov 4, 2025 5:00 AM;Nov 4, 2025 6:00 AM;48,785.76;28,454.73;6,213.64;22,241.09;0.00;20,331.03
Nov 4, 2025 6:00 AM;Nov 4, 2025 7:00 AM;53,778.85;28,073.38;6,268.54;21,804.83;0.00;25,705.48
Nov 4, 2025 7:00 AM;Nov 4, 2025 8:00 AM;58,862.78;28,584.00;6,326.38;20,779.76;1,477.86;30,278.78
Nov 4, 2025 8:00 AM;Nov 4, 2025 9:00 AM;62,132.67;33,788.84;6,336.70;19,456.38;7,995.77;28,343.83
Nov 4, 2025 9:00 AM;Nov 4, 2025 10:00 AM;64,512.74;39,520.56;6,371.80;17,364.86;15,783.90;24,992.18
Nov 4, 2025 10:00 AM;Nov 4, 2025 11:00 AM;66,352.82;43,990.76;6,368.26;15,365.45;22,257.05;22,362.06
Nov 4, 2025 11:00 AM;Nov 4, 2025 12:00 PM;68,606.91;46,659.79;6,286.11;14,314.84;26,058.84;21,947.13
Nov 4, 2025 12:00 PM;Nov 4, 2025 1:00 PM;68,806.22;46,372.55;6,222.95;13,472.78;26,676.82;22,433.67
Nov 4, 2025 1:00 PM;Nov 4, 2025 2:00 PM;65,874.23;42,863.62;6,162.11;12,831.47;23,870.05;23,010.61
Nov 4, 2025 2:00 PM;Nov 4, 2025 3:00 PM;61,083.24;35,530.13;6,068.25;11,864.48;17,597.40;25,553.10
Nov 4, 2025 3:00 PM;Nov 4, 2025 4:00 PM;57,473.61;26,140.33;5,883.95;11,443.56;8,812.83;31,333.28
Nov 4, 2025 4:00 PM;Nov 4, 2025 5:00 PM;54,114.85;19,849.93;5,705.13;12,560.13;1,584.67;34,264.92
Nov 4, 2025 5:00 PM;Nov 4, 2025 6:00 PM;55,508.24;20,386.27;5,602.34;14,773.11;10.82;35,121.97
Nov 4, 2025 6:00 PM;Nov 4, 2025 7:00 PM;57,638.95;22,543.55;5,652.66;16,890.89;0.00;35,095.39
Nov 4, 2025 7:00 PM;Nov 4, 2025 8:00 PM;57,743.41;24,091.70;5,800.44;18,291.26;0.00;33,651.71
Nov 4, 2025 8:00 PM;Nov 4, 2025 9:00 PM;57,123.31;25,061.82;5,853.24;19,208.59;0.00;32,061.48
Nov 4, 2025 9:00 PM;Nov 4, 2025 10:00 PM;54,716.22;25,600.22;5,879.16;19,721.06;0.00;29,116.00
Nov 4, 2025 10:00 PM;Nov 4, 2025 11:00 PM;52,045.73;25,572.44;5,763.26;19,809.18;0.00;26,473.29
Nov 4, 2025 11:00 PM;Nov 5, 2025 12:00 AM;49,857.15;25,796.38;5,736.20;20,060.18;0.00;24,060.78
Nov 5, 2025 12:00 AM;Nov 5, 2025 1:00 AM;47,085.36;25,681.87;5,733.74;19,948.14;0.00;21,403.49
Nov 5, 2025 1:00 AM;Nov 5, 2025 2:00 AM;45,986.32;25,246.75;5,723.84;19,522.91;0.00;20,739.57
Nov 5, 2025 2:00 AM;Nov 5, 2025 3:00 AM;45,212.79;24,770.72;5,718.58;19,052.14;0.00;20,442.07
Nov 5, 2025 3:00 AM;Nov 5, 2025 4:00 AM;45,366.59;24,482.34;5,725.97;18,756.37;0.00;20,884.25
Nov 5, 2025 4:00 AM;Nov 5, 2025 5:00 AM;45,898.98;24,598.82;5,737.68;18,861.14;0.00;21,300.16
Nov 5, 2025 5:00 AM;Nov 5, 2025 6:00 AM;48,734.09;24,890.41;5,683.81;19,206.60;0.00;23,843.68
Nov 5, 2025 6:00 AM;Nov 5, 2025 7:00 AM;53,736.53;25,424.19;5,637.82;19,786.38;0.00;28,312.34
Nov 5, 2025 7:00 AM;Nov 5, 2025 8:00 AM;58,790.00;26,475.99;5,548.03;19,382.94;1,545.02;32,314.01
Nov 5, 2025 8:00 AM;Nov 5, 2025 9:00 AM;63,561.40;33,622.95;5,504.63;18,718.06;9,400.26;29,938.45
Nov 5, 2025 9:00 AM;Nov 5, 2025 10:00 AM;65,498.40;41,241.19;5,378.86;17,249.64;18,612.69;24,257.21
Nov 5, 2025 10:00 AM;Nov 5, 2025 11:00 AM;67,125.63;45,043.83;5,174.18;14,004.63;25,865.02;22,081.80
Nov 5, 2025 11:00 AM;Nov 5, 2025 12:00 PM;67,809.26;44,705.54;4,893.61;10,114.05;29,697.88;23,103.72
Nov 5, 2025 12:00 PM;Nov 5, 2025 1:00 PM;66,618.53;42,317.47;4,506.66;7,883.41;29,927.40;24,301.06
Nov 5, 2025 1:00 PM;Nov 5, 2025 2:00 PM;63,068.19;37,168.76;4,010.71;6,750.10;26,407.96;25,899.42
Nov 5, 2025 2:00 PM;Nov 5, 2025 3:00 PM;59,052.35;29,349.35;3,537.84;6,675.04;19,136.47;29,703.00
Nov 5, 2025 3:00 PM;Nov 5, 2025 4:00 PM;54,106.98;20,158.27;3,130.41;7,623.24;9,404.62;33,948.70
Nov 5, 2025 4:00 PM;Nov 5, 2025 5:00 PM;51,953.65;13,824.72;2,889.70;9,385.19;1,549.83;38,128.94
Nov 5, 2025 5:00 PM;Nov 5, 2025 6:00 PM;53,192.54;14,624.35;2,989.23;11,629.22;5.89;38,568.20
Nov 5, 2025 6:00 PM;Nov 5, 2025 7:00 PM;53,926.64;16,561.14;3,228.67;13,332.47;0.00;37,365.50
Nov 5, 2025 7:00 PM;Nov 5, 2025 8:00 PM;55,373.15;17,903.21;3,465.35;14,437.86;0.00;37,469.94
Nov 5, 2025 8:00 PM;Nov 5, 2025 9:00 PM;54,762.59;18,826.01;3,530.24;15,295.77;0.00;35,936.59
Nov 5, 2025 9:00 PM;Nov 5, 2025 10:00 PM;52,795.62;18,916.90;3,400.51;15,516.39;0.00;33,878.72
Nov 5, 2025 10:00 PM;Nov 5, 2025 11:00 PM;49,051.43;18,208.69;3,164.44;15,044.26;0.00;30,842.74
Nov 5, 2025 11:00 PM;Nov 6, 2025 12:00 AM;45,176.14;17,339.56;2,909.07;14,430.49;0.00;27,836.58
Nov 6, 2025 12:00 AM;Nov 6, 2025 1:00 AM;43,817.28;15,286.57;2,455.40;12,831.18;0.00;28,530.71
Nov 6, 2025 1:00 AM;Nov 6, 2025 2:00 AM;42,132.87;14,527.03;2,163.63;12,363.40;0.00;27,605.84
Nov 6, 2025 2:00 AM;Nov 6, 2025 3:00 AM;40,748.36;14,149.13;1,932.50;12,216.63;0.00;26,599.23
Nov 6, 2025 3:00 AM;Nov 6, 2025 4:00 AM;40,341.59;13,816.34;1,727.01;12,089.34;0.00;26,525.25
Nov 6, 2025 4:00 AM;Nov 6, 2025 5:00 AM;41,170.29;13,424.92;1,585.87;11,839.05;0.00;27,745.38
Nov 6, 2025 5:00 AM;Nov 6, 2025 6:00 AM;44,904.44;12,897.79;1,482.86;11,414.93;0.00;32,006.65
Nov 6, 2025 6:00 AM;Nov 6, 2025 7:00 AM;49,845.70;12,483.89;1,393.70;11,090.19;0.00;37,361.82
Nov 6, 2025 7:00 AM;Nov 6, 2025 8:00 AM;53,492.79;13,243.35;1,346.64;10,604.80;1,291.91;40,249.45
Nov 6, 2025 8:00 AM;Nov 6, 2025 9:00 AM;57,684.57;19,821.08;1,319.77;10,106.29;8,395.02;37,863.49
Nov 6, 2025 9:00 AM;Nov 6, 2025 10:00 AM;60,585.97;27,164.64;1,273.95;8,903.68;16,987.01;33,421.33
Nov 6, 2025 10:00 AM;Nov 6, 2025 11:00 AM;62,077.09;31,706.35;1,205.96;6,635.84;23,864.56;30,370.74
Nov 6, 2025 11:00 AM;Nov 6, 2025 12:00 PM;62,990.67;33,206.29;1,108.50;4,371.94;27,725.86;29,784.38
Nov 6, 2025 12:00 PM;Nov 6, 2025 1:00 PM;62,604.36;32,854.05;1,015.90;3,206.68;28,631.47;29,750.31
Nov 6, 2025 1:00 PM;Nov 6, 2025 2:00 PM;61,413.94;29,477.41;973.53;2,774.78;25,729.10;31,936.53
Nov 6, 2025 2:00 PM;Nov 6, 2025 3:00 PM;58,410.26;22,731.44;996.09;3,073.15;18,662.21;35,678.81
Nov 6, 2025 3:00 PM;Nov 6, 2025 4:00 PM;52,918.17;14,295.40;1,112.47;4,164.46;9,018.47;38,622.77
Nov 6, 2025 4:00 PM;Nov 6, 2025 5:00 PM;51,158.08;8,930.41;1,317.45;6,216.01;1,396.94;42,227.67
Nov 6, 2025 5:00 PM;Nov 6, 2025 6:00 PM;53,463.49;10,318.50;1,580.06;8,734.06;4.38;43,144.99
Nov 6, 2025 6:00 PM;Nov 6, 2025 7:00 PM;53,946.17;12,371.06;1,853.88;10,517.17;0.00;41,575.11
Nov 6, 2025 7:00 PM;Nov 6, 2025 8:00 PM;53,394.86;13,237.30;2,032.53;11,204.77;0.00;40,157.56
Nov 6, 2025 8:00 PM;Nov 6, 2025 9:00 PM;50,884.72;13,217.36;2,022.91;11,194.45;0.00;37,667.36
Nov 6, 2025 9:00 PM;Nov 6, 2025 10:00 PM;48,118.46;12,593.73;1,859.66;10,734.08;0.00;35,524.73
Nov 6, 2025 10:00 PM;Nov 6, 2025 11:00 PM;45,492.61;11,501.56;1,590.33;9,911.23;0.00;33,991.06
Nov 6, 2025 11:00 PM;Nov 7, 2025 12:00 AM;42,648.19;10,522.16;1,329.76;9,192.40;0.00;32,126.03
Nov 7, 2025 12:00 AM;Nov 7, 2025 1:00 AM;41,833.77;9,593.24;1,318.06;8,275.18;0.00;32,240.53
Nov 7, 2025 1:00 AM;Nov 7, 2025 2:00 AM;40,285.69;9,100.70;1,190.46;7,910.24;0.00;31,184.99
Nov 7, 2025 2:00 AM;Nov 7, 2025 3:00 AM;39,805.72;8,884.30;1,146.37;7,737.93;0.00;30,921.43
Nov 7, 2025 3:00 AM;Nov 7, 2025 4:00 AM;39,642.89;8,697.47;1,134.82;7,562.66;0.00;30,945.42
Nov 7, 2025 4:00 AM;Nov 7, 2025 5:00 AM;40,518.01;8,398.73;1,126.95;7,271.78;0.00;32,119.28
Nov 7, 2025 5:00 AM;Nov 7, 2025 6:00 AM;41,888.67;8,049.56;1,125.82;6,923.73;0.00;33,839.11
Nov 7, 2025 6:00 AM;Nov 7, 2025 7:00 AM;45,588.81;7,713.97;1,100.51;6,613.46;0.00;37,874.84
